"Province/State","Country/Region","Last Update","Confirmed","Deaths","Recovered","Latitude","Longitude","CSV File Name"
"Texas","US","2020-03-16T23:53:03","85","0","0","31.0545","-97.5635","03-16-2020.csv"
"","Luxembourg","2020-03-16T01:53:03","77","1","0","49.8153","6.1296","03-16-2020.csv"
"Pennsylvania","US","2020-03-16T20:13:20","77","0","0","40.5908","-77.2098","03-16-2020.csv"
"Xinjiang","China","2020-03-11T02:18:14","76","3","73","41.1129","85.2401","03-16-2020.csv"
"Inner Mongolia","China","2020-03-16T14:38:45","75","1","73","44.0935","113.9448","03-16-2020.csv"
"Ningxia","China","2020-03-16T14:38:45","75","0","75","37.2692","106.1655","03-16-2020.csv"
"Victoria","Australia","2020-03-16T14:38:45","71","0","8","-37.8136","144.9631","03-16-2020.csv"
"Queensland","Australia","2020-03-16T14:38:46","68","0","8","-28.0167","153.4000","03-16-2020.csv"
"","Taiwan*","2020-03-16T14:38:45","67","1","20","23.7000","121.0000","03-16-2020.csv"
"","Slovakia","2020-03-16T14:38:45","63","0","0","48.6690","19.6990","03-16-2020.csv"
"","South Africa","2020-03-16T14:38:45","62","0","0","-30.5595","22.9375","03-16-2020.csv"
"","Vietnam","2020-03-16T14:53:04","61","0","16","14.0583","108.2772","03-16-2020.csv"
"","Croatia","2020-03-16T14:38:45","57","0","2","45.1000","15.2000","03-16-2020.csv"
"","Argentina","2020-03-16T14:38:45","56","2","1","-38.4161","-63.6167","03-16-2020.csv"
"Alberta","Canada","2020-03-16T02:33:09","56","0","0","53.9333","-116.5765","03-16-2020.csv"
"","Panama","2020-03-16T14:38:45","55","1","0","8.5380","-80.7821","03-16-2020.csv"
"","Serbia","2020-03-16T14:38:45","55","0","1","44.0165","21.0059","03-16-2020.csv"
"","Algeria","2020-03-16T14:38:45","54","4","12","28.0339","1.6596","03-16-2020.csv"
"","Brunei","2020-03-16T14:38:45","54","0","0","4.5353","114.7277","03-16-2020.csv"
"","Colombia","2020-03-16T14:38:45","54","0","0","4.5709","-74.2973","03-16-2020.csv"
"Minnesota","US","2020-03-16T16:53:06","54","0","0","45.6945","-93.9002","03-16-2020.csv"
"","Mexico","2020-03-16T14:38:45","53","0","4","23.6345","-102.5528","03-16-2020.csv"
"Michigan","US","2020-03-16T14:38:46","53","0","0","43.3266","-84.5361","03-16-2020.csv"
"","Armenia","2020-03-16T21:13:17","52","0","0","40.0691","45.0382","03-16-2020.csv"
"","Bulgaria","2020-03-16T14:38:45","52","2","0","42.7339","25.4858","03-16-2020.csv"
"Tennessee","US","2020-03-16T22:13:21","52","0","0","35.7478","-86.6923","03-16-2020.csv"
"","Albania","2020-03-16T14:38:45","51","1","0","41.1533","20.1683","03-16-2020.csv"
"Quebec","Canada","2020-03-16T20:13:20","50","0","0","52.9399","-73.5491","03-16-2020.csv"
"Ohio","US","2020-03-16T20:13:21","50","0","0","40.3888","-82.7649","03-16-2020.csv"
"Virginia","US","2020-03-16T22:13:21","49","1","0","37.7693","-78.1700","03-16-2020.csv"
"Diamond Princess","US","2020-03-16T16:53:06","47","0","0","35.4437","139.6380","03-16-2020.csv"
"Wisconsin","US","2020-03-16T20:13:20","47","0","1","44.2685","-89.6165","03-16-2020.csv"
"Nevada","US","2020-03-16T20:13:20","45","1","0","38.3135","-117.0554","03-16-2020.csv"
"Maryland","US","2020-03-16T20:13:20","41","0","3","39.0639","-76.8021","03-16-2020.csv"
"","Hungary","2020-03-16T14:38:45","39","1","1","47.1625","19.5033","03-16-2020.csv"
"Oregon","US","2020-03-16T02:33:09","39","1","0","44.5720","-122.0709","03-16-2020.csv"
"Utah","US","2020-03-16T22:33:03","39","0","0","40.1500","-111.8624","03-16-2020.csv"
"North Carolina","US","2020-03-16T23:53:03","38","0","0","35.6301","-79.8064","03-16-2020.csv"
"","Ecuador","2020-03-16T02:33:08","37","2","0","-1.8312","-78.1834","03-16-2020.csv"
"","Belarus","2020-03-16T14:38:45","36","0","3","53.7098","27.9534","03-16-2020.csv"
"","Costa Rica","2020-03-16T02:33:08","35","0","0","9.7489","-83.7534","03-16-2020.csv"
"","Latvia","2020-03-16T14:38:45","34","0","1","56.8796","24.6032","03-16-2020.csv"
"","Cyprus","2020-03-16T02:33:08","33","0","0","35.1264","33.4299","03-16-2020.csv"
"","Georgia","2020-03-16T02:13:16","33","0","1","42.3154","43.3569","03-16-2020.csv"
"South Carolina","US","2020-03-16T22:33:03","33","1","0","33.8569","-80.9450","03-16-2020.csv"
"","Malta","2020-03-16T15:33:03","30","0","2","35.9375","14.3754","03-16-2020.csv"
"Connecticut","US","2020-03-16T20:13:20","30","0","0","41.5978","-72.7554","03-16-2020.csv"
"South Australia","Australia","2020-03-16T14:38:46","29","0","3","-34.9285","138.6007","03-16-2020.csv"
"","Morocco","2020-03-16T14:38:45","29","1","1","31.7917","-7.0926","03-16-2020.csv"
"Alabama","US","2020-03-16T22:33:03","29","0","0","32.3182","-86.9023","03-16-2020.csv"
"Western Australia","Australia","2020-03-16T14:38:46","28","1","0","-31.9505","115.8605","03-16-2020.csv"
"","Sri Lanka","2020-03-16T15:53:45","28","0","1","7.8731","80.7718","03-16-2020.csv"
"","Bosnia and Herzegovina","2020-03-16T21:13:17","25","0","0","43.9159","17.6791","03-16-2020.csv"
"Indiana","US","2020-03-16T22:33:03","25","1","0","39.8494","-86.2583","03-16-2020.csv"
"","Senegal","2020-03-16T01:13:13","24","0","2","14.4974","-14.4524","03-16-2020.csv"
"","Moldova","2020-03-16T00:22:11","23","0","0","47.4116","28.3699","03-16-2020.csv"
"Iowa","US","2020-03-16T23:53:03","23","0","0","42.0115","-93.2105","03-16-2020.csv"
"","Oman","2020-03-16T00:22:11","22","0","9","21.4735","55.9754","03-16-2020.csv"
"Arkansas","US","2020-03-16T17:13:23","22","0","0","34.9697","-92.3731","03-16-2020.csv"
"District of Columbia","US","2020-03-16T23:53:03","22","0","0","38.8974","-77.0268","03-16-2020.csv"
"","Afghanistan","2020-03-16T14:38:45","21","0","1","33.9391","67.7100","03-16-2020.csv"
"Kentucky","US","2020-03-16T18:33:03","21","1","1","37.6681","-84.6701","03-16-2020.csv"
"Rhode Island","US","2020-03-16T18:14:12","21","0","0","41.6809","-71.5118","03-16-2020.csv"
"","Tunisia","2020-03-16T01:13:13","20","0","0","33.8869","9.5375","03-16-2020.csv"
"Grand Princess","US","2020-03-16T17:13:23","20","0","0","37.6489","-122.6655","03-16-2020.csv"
"Qinghai","China","2020-03-11T02:18:14","18","0","18","35.7452","95.9956","03-16-2020.csv"
"Faroe Islands","Denmark","2020-03-16T14:38:45","18","0","0","61.8926","-6.9118","03-16-2020.csv"
"","North Macedonia","2020-03-16T14:38:45","18","0","1","41.6086","21.7453","03-16-2020.csv"
"","Turkey","2020-03-16T01:13:13","18","0","0","38.9637","35.2433","03-16-2020.csv"
"Arizona","US","2020-03-16T17:13:23","18","0","1","33.7298","-111.4312","03-16-2020.csv"
"Nebraska","US","2020-03-16T17:13:23","18","0","0","41.1254","-98.2681","03-16-2020.csv"
"","Jordan","2020-03-16T15:13:35","17","0","1","30.5852","36.2384","03-16-2020.csv"
"","Lithuania","2020-03-16T14:38:45","17","0","1","55.1694","23.8813","03-16-2020.csv"
"Maine","US","2020-03-16T18:14:12","17","0","0","44.6939","-69.3819","03-16-2020.csv"
"New Hampshire","US","2020-03-16T22:33:03","17","0","0","43.4525","-71.5639","03-16-2020.csv"
"New Mexico","US","2020-03-16T02:53:12","17","0","0","34.8405","-106.2485","03-16-2020.csv"
"","Venezuela","2020-03-16T00:53:03","17","0","0","6.4238","-66.5897","03-16-2020.csv"
"","Azerbaijan","2020-03-16T14:38:45","15","1","6","40.1431","47.5769","03-16-2020.csv"
"","Burkina Faso","2020-03-16T14:38:45","15","0","0","12.2383","-1.5616","03-16-2020.csv"
"","Martinique","2020-03-16T14:38:45","15","1","0","14.6415","-61.0242","03-16-2020.csv"
"","Maldives","2020-03-15T18:20:18","13","0","0","3.2028","73.2207","03-16-2020.csv"
"Mississippi","US","2020-03-16T22:33:03","13","0","0","32.7416","-89.6787","03-16-2020.csv"
"Vermont","US","2020-03-16T17:13:23","12","0","0","44.0459","-72.7107","03-16-2020.csv"
"","Bolivia","2020-03-16T14:38:45","11","0","0","-16.2902","-63.5887","03-16-2020.csv"
"Macau","China","2020-03-16T00:22:10","11","0","10","22.1667","113.5500","03-16-2020.csv"
"","Dominican Republic","2020-03-14T20:53:02","11","0","0","18.7357","-70.1627","03-16-2020.csv"
"","French Guiana","2020-03-16T14:38:46","11","0","0","3.9339","-53.1258","03-16-2020.csv"
"Kansas","US","2020-03-16T17:13:23","11","1","0","38.5266","-96.7265","03-16-2020.csv"
"","Jamaica","2020-03-16T01:53:03","10","0","2","18.1096","-77.2975","03-16-2020.csv"
"","Kazakhstan","2020-03-16T14:38:45","10","0","0","48.0196","66.9237","03-16-2020.csv"
"Oklahoma","US","2020-03-16T18:14:12","10","0","0","35.5653","-96.9289","03-16-2020.csv"
"South Dakota","US","2020-03-16T20:13:20","10","1","0","44.2998","-99.4388","03-16-2020.csv"
"","Reunion","2020-03-16T14:38:45","9","0","0","-21.1151","55.5364","03-16-2020.csv"
"","Bangladesh","2020-03-16T14:38:45","8","0","2","23.6850","90.3563","03-16-2020.csv"
"","New Zealand","2020-03-15T18:20:18","8","0","0","-40.9006","174.8860","03-16-2020.csv"
"","Paraguay","2020-03-16T14:38:45","8","0","0","-23.4425","-58.4438","03-16-2020.csv"
"Delaware","US","2020-03-16T20:13:20","8","0","0","39.3185","-75.5071","03-16-2020.csv"
"","Uruguay","2020-03-16T14:38:45","8","0","0","-32.5228","-55.7658","03-16-2020.csv"
"Tasmania","Australia","2020-03-16T14:38:46","7","0","0","-41.4545","145.9707","03-16-2020.csv"
"","Cambodia","2020-03-14T12:53:07","7","0","1","12.5657","104.9910","03-16-2020.csv"
"Manitoba","Canada","2020-03-16T02:53:12","7","0","0","53.7609","-98.8139","03-16-2020.csv"
"Saskatchewan","Canada","2020-03-16T20:13:20","7","0","0","52.9399","-106.4509","03-16-2020.csv"
"","Monaco","2020-03-16T14:38:45","7","0","0","43.7384","7.4246","03-16-2020.csv"
"Hawaii","US","2020-03-16T02:53:12","7","0","0","21.0943","-157.4983","03-16-2020.csv"
"Montana","US","2020-03-15T18:20:19","7","0","0","46.9219","-110.4544","03-16-2020.csv"
"","Ukraine","2020-03-16T21:13:17","7","1","0","48.3794","31.1656","03-16-2020.csv"
"New Brunswick","Canada","2020-03-16T02:53:12","6","0","0","46.5653","-66.4619","03-16-2020.csv"
"","Ghana","2020-03-15T18:20:18","6","0","0","7.9465","-1.0232","03-16-2020.csv"
"","Guadeloupe","2020-03-16T14:38:45","6","0","0","16.2650","-61.5510","03-16-2020.csv"
"","Honduras","2020-03-16T14:38:45","6","0","0","15.2000","-86.2419","03-16-2020.csv"
"Missouri","US","2020-03-16T17:13:23","6","0","0","38.4561","-92.2884","03-16-2020.csv"
"Channel Islands","United Kingdom","2020-03-16T14:38:45","6","0","0","49.3723","-2.3644","03-16-2020.csv"
"","Uzbekistan","2020-03-16T14:38:45","6","0","0","41.3775","64.5853","03-16-2020.csv"
"Nova Scotia","Canada","2020-03-16T17:53:03","5","0","0","44.6820","-63.7443","03-16-2020.csv"
"","Ethiopia","2020-03-16T14:38:45","5","0","0","9.1450","40.4897","03-16-2020.csv"
"French Guiana","France","2020-03-16T14:38:45","5","0","0","4.0000","-53.0000","03-16-2020.csv"
"","Rwanda","2020-03-16T01:33:03","5","0","0","-1.9403","29.8739","03-16-2020.csv"
"Idaho","US","2020-03-15T18:20:19","5","0","0","44.2405","-114.4788","03-16-2020.csv"
"Puerto Rico","US","2020-03-16T00:22:11","5","0","0","18.2208","-66.5901","03-16-2020.csv"
"","Cameroon","2020-03-16T02:33:08","4","0","0","3.8480","11.5021","03-16-2020.csv"
"","Cuba","2020-03-13T23:53:02","4","0","0","21.5218","-77.7812","03-16-2020.csv"
"","Guyana","2020-03-15T18:20:19","4","1","0","4.8604","-58.9302","03-16-2020.csv"
"","Liechtenstein","2020-03-14T20:53:02","4","0","0","47.1660","9.5554","03-16-2020.csv"
"","Trinidad and Tobago","2020-03-16T14:38:45","4","0","0","10.6918","-61.2225","03-16-2020.csv"
"French Polynesia","France","2020-03-15T18:20:19","3","0","0","-17.6797","-149.4068","03-16-2020.csv"
"Guadeloupe","France","2020-03-16T14:38:45","3","0","0","16.2500","-61.5833","03-16-2020.csv"
"Saint Barthelemy","France","2020-03-16T14:38:45","3","0","0","17.9000","-62.8333","03-16-2020.csv"
"","Guam","2020-03-16T02:13:16","3","0","0","13.4443","144.7937","03-16-2020.csv"
"","Kenya","2020-03-16T00:22:11","3","0","0","-0.0236","37.9062","03-16-2020.csv"
"","Puerto Rico","2020-03-16T14:38:45","3","0","0","18.2000","-66.5000","03-16-2020.csv"
"","Seychelles","2020-03-16T01:13:13","3","0","0","-4.6796","55.4920","03-16-2020.csv"
"Guam","US","2020-03-15T18:20:19","3","0","0","13.4443","144.7937","03-16-2020.csv"
"Wyoming","US","2020-03-15T02:53:03","3","0","0","42.7560","-107.3025","03-16-2020.csv"
"","Andorra","2020-03-16T02:33:08","2","0","1","42.5063","1.5218","03-16-2020.csv"
"","Aruba","2020-03-13T23:53:03","2","0","0","12.5211","-69.9683","03-16-2020.csv"
"Australian Capital Territory","Australia","2020-03-16T14:38:46","2","0","0","-35.4735","149.0124","03-16-2020.csv"
"Grand Princess","Canada","2020-03-16T00:22:11","2","0","0","37.6489","-122.6655","03-16-2020.csv"
"","Congo (Kinshasa)","2020-03-13T22:22:02","2","0","0","-4.0383","21.7587","03-16-2020.csv"
"St Martin","France","2020-03-14T16:33:03","2","0","0","18.0708","-63.0501","03-16-2020.csv"
"","Guatemala","2020-03-16T14:38:45","2","1","0","15.7835","-90.2308","03-16-2020.csv"
"","Jersey","2020-03-14T16:33:03","2","0","0","49.1900","-2.1100","03-16-2020.csv"
"","Kosovo","2020-03-15T18:20:19","2","0","0","42.6026","20.9030","03-16-2020.csv"
"","Namibia","2020-03-14T16:33:03","2","0","0","-22.9576","18.4904","03-16-2020.csv"
"","Nigeria","2020-03-13T22:22:02","2","0","0","9.0820","8.6753","03-16-2020.csv"
"","Saint Lucia","2020-03-16T00:22:11","2","0","0","13.9094","-60.9789","03-16-2020.csv"
"","Antigua and Barbuda","2020-03-15T18:20:19","1","0","0","17.0608","-61.7964","03-16-2020.csv"
"Northern Territory","Australia","2020-03-14T01:53:03","1","0","0","-12.4634","130.8456","03-16-2020.csv"
"","Benin","2020-03-16T14:38:46","1","0","0","9.3077","2.3158","03-16-2020.csv"
"","Bhutan","2020-03-13T22:22:02","1","0","0","27.5142","90.4336","03-16-2020.csv"
"Newfoundland and Labrador","Canada","2020-03-15T02:13:21","1","0","0","53.1355","-57.6604","03-16-2020.csv"
"Prince Edward Island","Canada","2020-03-15T02:13:21","1","0","0","46.5107","-63.4168","03-16-2020.csv"
"","Central African Republic","2020-03-16T03:33:03","1","0","0","6.6111","20.9394","03-16-2020.csv"
"Tibet","China","2020-03-11T02:18:14","1","0","1","31.6927","88.0924","03-16-2020.csv"
"","Congo (Brazzaville)","2020-03-16T14:38:45","1","0","0","-0.2280","15.8277","03-16-2020.csv"
"","Cote d'Ivoire","2020-03-13T22:22:02","1","0","0","7.5400","-5.5471","03-16-2020.csv"
"","Equatorial Guinea","2020-03-15T06:41:54","1","0","0","1.5000","10.0000","03-16-2020.csv"
"","Eswatini","2020-03-15T06:41:54","1","0","0","-26.5225","31.4659","03-16-2020.csv"
"Mayotte","France","2020-03-16T14:38:45","1","0","0","-12.8431","45.1383","03-16-2020.csv"
"","Gabon","2020-03-14T13:33:04","1","0","0","-0.8037","11.6094","03-16-2020.csv"
"","Greenland","2020-03-16T16:53:06","1","0","0","71.7069","-42.6043","03-16-2020.csv"
"","Guernsey","2020-03-13T22:22:03","1","0","0","49.4500","-2.5800","03-16-2020.csv"
"","Guinea","2020-03-15T06:41:54","1","0","0","9.9456","-9.6966","03-16-2020.csv"
"","Holy See","2020-03-13T22:22:02","1","0","0","41.9029","12.4534","03-16-2020.csv"
"","Liberia","2020-03-16T14:38:46","1","0","0","6.4281","-9.4295","03-16-2020.csv"
"","Mauritania","2020-03-15T18:20:19","1","0","0","21.0079","-10.9408","03-16-2020.csv"
"","Mayotte","2020-03-16T14:38:45","1","0","0","-12.8275","45.1662","03-16-2020.csv"
"","Mongolia","2020-03-13T22:22:02","1","0","0","46.8625","103.8467","03-16-2020.csv"
"","Nepal","2020-03-13T22:22:03","1","0","1","28.3949","84.1240","03-16-2020.csv"
"Curacao","Netherlands","2020-03-16T00:22:11","1","0","0","12.1696","-68.9900","03-16-2020.csv"
"","Republic of the Congo","2020-03-16T03:33:03","1","0","0","-1.4400","15.5560","03-16-2020.csv"
"","Saint Vincent and the Grenadines","2020-03-14T16:33:03","1","0","0","12.9843","-61.2872","03-16-2020.csv"
"","Somalia","2020-03-16T14:38:46","1","0","0","5.1521","46.1996","03-16-2020.csv"
"","Sudan","2020-03-14T01:13:32","1","1","0","12.8628","30.2176","03-16-2020.csv"
"","Suriname","2020-03-14T16:33:03","1","0","0","3.9193","-56.0278","03-16-2020.csv"
"","Tanzania","2020-03-16T14:38:45","1","0","0","-6.3690","34.8888","03-16-2020.csv"
"","The Bahamas","2020-03-16T03:33:03","1","0","0","24.2500","-76.0000","03-16-2020.csv"
"","Togo","2020-03-13T22:22:02","1","0","0","8.6195","0.8248","03-16-2020.csv"
"Alaska","US","2020-03-13T14:53:03","1","0","0","61.3707","-152.4044","03-16-2020.csv"
"North Dakota","US","2020-03-12T09:33:03","1","0","0","47.5289","-99.7840","03-16-2020.csv"
"Virgin Islands","US","2020-03-16T00:22:11","1","0","0","18.3358","-64.8963","03-16-2020.csv"
"Cayman Islands","United Kingdom","2020-03-16T14:53:04","1","1","0","19.3133","-81.2546","03-16-2020.csv"
"Gibraltar","United Kingdom","2020-03-14T16:33:03","1","0","1","36.1408","-5.3536","03-16-2020.csv"
"From Diamond Princess","Australia","2020-03-14T02:33:04","0","0","0","35.4437","139.6380","03-16-2020.csv"
"West Virginia","US","2020-03-10T02:33:04","0","0","0","38.4912","-80.9545","03-16-2020.csv"
"","occupied Palestinian territory","2020-03-11T20:53:02","0","0","0","31.9522","35.2332","03-16-2020.csv"
