Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,CSV File Name,Date Reported
Hubei,Mainland China,2020-02-19T23:23:02,62031,2029,10337,02-19-2020.csv,02-19-2020
Guangdong,Mainland China,2020-02-19T10:23:02,1331,5,606,02-19-2020.csv,02-19-2020
Henan,Mainland China,2020-02-19T12:13:08,1262,19,573,02-19-2020.csv,02-19-2020
Zhejiang,Mainland China,2020-02-19T11:33:02,1174,0,604,02-19-2020.csv,02-19-2020
Hunan,Mainland China,2020-02-19T11:33:02,1008,4,561,02-19-2020.csv,02-19-2020
Anhui,Mainland China,2020-02-19T14:13:03,986,6,413,02-19-2020.csv,02-19-2020
Jiangxi,Mainland China,2020-02-19T01:23:07,934,1,362,02-19-2020.csv,02-19-2020
Jiangsu,Mainland China,2020-02-19T12:13:08,631,0,318,02-19-2020.csv,02-19-2020
Diamond Princess cruise ship,Others,2020-02-19T20:33:02,621,0,1,02-19-2020.csv,02-19-2020
Chongqing,Mainland China,2020-02-19T23:23:02,560,5,274,02-19-2020.csv,02-19-2020
Shandong,Mainland China,2020-02-19T12:03:07,544,3,231,02-19-2020.csv,02-19-2020
Sichuan,Mainland China,2020-02-19T13:53:02,514,3,188,02-19-2020.csv,02-19-2020
Heilongjiang,Mainland China,2020-02-19T11:03:08,470,12,120,02-19-2020.csv,02-19-2020
Beijing,Mainland China,2020-02-19T04:53:02,393,4,145,02-19-2020.csv,02-19-2020
Shanghai,Mainland China,2020-02-19T04:43:02,333,2,186,02-19-2020.csv,02-19-2020
Hebei,Mainland China,2020-02-19T13:23:02,306,4,152,02-19-2020.csv,02-19-2020
Fujian,Mainland China,2020-02-19T11:53:02,293,0,112,02-19-2020.csv,02-19-2020
Guangxi,Mainland China,2020-02-19T09:13:12,244,2,86,02-19-2020.csv,02-19-2020
Shaanxi,Mainland China,2020-02-19T10:23:02,242,0,102,02-19-2020.csv,02-19-2020
Yunnan,Mainland China,2020-02-19T23:33:02,172,1,60,02-19-2020.csv,02-19-2020
Hainan,Mainland China,2020-02-19T23:43:02,168,4,84,02-19-2020.csv,02-19-2020
Guizhou,Mainland China,2020-02-19T10:53:02,146,2,70,02-19-2020.csv,02-19-2020
Shanxi,Mainland China,2020-02-19T23:53:02,131,0,68,02-19-2020.csv,02-19-2020
Tianjin,Mainland China,2020-02-19T13:03:03,130,3,54,02-19-2020.csv,02-19-2020
Liaoning,Mainland China,2020-02-19T01:23:07,121,1,55,02-19-2020.csv,02-19-2020
Gansu,Mainland China,2020-02-19T13:53:02,91,2,65,02-19-2020.csv,02-19-2020
Jilin,Mainland China,2020-02-19T06:03:08,90,1,37,02-19-2020.csv,02-19-2020
,Japan,2020-02-19T20:33:02,84,1,18,02-19-2020.csv,02-19-2020
,Singapore,2020-02-19T22:13:08,84,0,34,02-19-2020.csv,02-19-2020
Xinjiang,Mainland China,2020-02-19T07:03:07,76,1,20,02-19-2020.csv,02-19-2020
Inner Mongolia,Mainland China,2020-02-19T11:03:08,75,0,10,02-19-2020.csv,02-19-2020
Ningxia,Mainland China,2020-02-19T01:53:02,71,0,42,02-19-2020.csv,02-19-2020
Hong Kong,Hong Kong,2020-02-19T12:13:08,63,2,5,02-19-2020.csv,02-19-2020
,Thailand,2020-02-17T07:33:02,35,0,15,02-19-2020.csv,02-19-2020
,South Korea,2020-02-18T03:43:02,31,0,12,02-19-2020.csv,02-19-2020
Taiwan,Taiwan,2020-02-19T07:53:02,23,1,2,02-19-2020.csv,02-19-2020
,Malaysia,2020-02-19T09:33:03,22,0,15,02-19-2020.csv,02-19-2020
Qinghai,Mainland China,2020-02-19T04:53:02,18,0,16,02-19-2020.csv,02-19-2020
,Germany,2020-02-18T17:03:03,16,0,12,02-19-2020.csv,02-19-2020
,Vietnam,2020-02-13T06:33:02,16,0,7,02-19-2020.csv,02-19-2020
,France,2020-02-15T20:53:02,12,1,4,02-19-2020.csv,02-19-2020
Macau,Macau,2020-02-16T12:03:06,10,0,5,02-19-2020.csv,02-19-2020
,UK,2020-02-16T16:23:06,9,0,8,02-19-2020.csv,02-19-2020
,United Arab Emirates,2020-02-16T20:43:02,9,0,4,02-19-2020.csv,02-19-2020
Queensland,Australia,2020-02-09T19:33:02,5,0,0,02-19-2020.csv,02-19-2020
British Columbia,Canada,2020-02-17T08:03:07,5,0,0,02-19-2020.csv,02-19-2020
New South Wales,Australia,2020-02-13T17:53:03,4,0,4,02-19-2020.csv,02-19-2020
Victoria,Australia,2020-02-13T17:53:03,4,0,4,02-19-2020.csv,02-19-2020
,India,2020-02-16T07:43:02,3,0,3,02-19-2020.csv,02-19-2020
,Italy,2020-02-07T17:53:02,3,0,0,02-19-2020.csv,02-19-2020
