"Province/State","Country/Region","Last Update","Confirmed","Deaths","Recovered","CSV File Name"
"Anhui","Mainland China","1/22/2020 17:00","1","","","01-22-2020.csv"
"Beijing","Mainland China","1/22/2020 17:00","14","","","01-22-2020.csv"
"Chongqing","Mainland China","1/22/2020 17:00","6","","","01-22-2020.csv"
"Fujian","Mainland China","1/22/2020 17:00","1","","","01-22-2020.csv"
"Gansu","Mainland China","1/22/2020 17:00","","","","01-22-2020.csv"
"Guangdong","Mainland China","1/22/2020 17:00","26","","","01-22-2020.csv"
"Guangxi","Mainland China","1/22/2020 17:00","2","","","01-22-2020.csv"
"Guizhou","Mainland China","1/22/2020 17:00","1","","","01-22-2020.csv"
"Hainan","Mainland China","1/22/2020 17:00","4","","","01-22-2020.csv"
"Hebei","Mainland China","1/22/2020 17:00","1","","","01-22-2020.csv"
"Heilongjiang","Mainland China","1/22/2020 17:00","","","","01-22-2020.csv"
"Henan","Mainland China","1/22/2020 17:00","5","","","01-22-2020.csv"
"Hong Kong","Hong Kong","1/22/2020 17:00","","","","01-22-2020.csv"
"Hubei","Mainland China","1/22/2020 17:00","444","17","28","01-22-2020.csv"
"Hunan","Mainland China","1/22/2020 17:00","4","","","01-22-2020.csv"
"Inner Mongolia","Mainland China","1/22/2020 17:00","","","","01-22-2020.csv"
"Jiangsu","Mainland China","1/22/2020 17:00","1","","","01-22-2020.csv"
"Jiangxi","Mainland China","1/22/2020 17:00","2","","","01-22-2020.csv"
"Jilin","Mainland China","1/22/2020 17:00","","","","01-22-2020.csv"
"Liaoning","Mainland China","1/22/2020 17:00","2","","","01-22-2020.csv"
"Macau","Macau","1/22/2020 17:00","1","","","01-22-2020.csv"
"Ningxia","Mainland China","1/22/2020 17:00","1","","","01-22-2020.csv"
"Qinghai","Mainland China","1/22/2020 17:00","","","","01-22-2020.csv"
"Shaanxi","Mainland China","1/22/2020 17:00","","","","01-22-2020.csv"
"Shandong","Mainland China","1/22/2020 17:00","2","","","01-22-2020.csv"
"Shanghai","Mainland China","1/22/2020 17:00","9","","","01-22-2020.csv"
"Shanxi","Mainland China","1/22/2020 17:00","1","","","01-22-2020.csv"
"Sichuan","Mainland China","1/22/2020 17:00","5","","","01-22-2020.csv"
"Taiwan","Taiwan","1/22/2020 17:00","1","","","01-22-2020.csv"
"Tianjin","Mainland China","1/22/2020 17:00","4","","","01-22-2020.csv"
"Tibet","Mainland China","1/22/2020 17:00","","","","01-22-2020.csv"
"Washington","US","1/22/2020 17:00","1","","","01-22-2020.csv"
"Xinjiang","Mainland China","1/22/2020 17:00","","","","01-22-2020.csv"
"Yunnan","Mainland China","1/22/2020 17:00","1","","","01-22-2020.csv"
"Zhejiang","Mainland China","1/22/2020 17:00","10","","","01-22-2020.csv"
"","Japan","1/22/2020 17:00","2","","","01-22-2020.csv"
"","Thailand","1/22/2020 17:00","2","","","01-22-2020.csv"
"","South Korea","1/22/2020 17:00","1","","","01-22-2020.csv"
