Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,CSV File Name,Date Reported
Hubei,Mainland China,1/25/20 17:00,761,40,32,01-25-2020.csv,01-25-2020
Guangdong,Mainland China,1/25/20 17:00,78,,2,01-25-2020.csv,01-25-2020
Zhejiang,Mainland China,1/25/20 17:00,62,,1,01-25-2020.csv,01-25-2020
Chongqing,Mainland China,1/25/20 17:00,57,,,01-25-2020.csv,01-25-2020
Hunan,Mainland China,1/25/20 17:00,43,,,01-25-2020.csv,01-25-2020
Beijing,Mainland China,1/25/20 17:00,41,,2,01-25-2020.csv,01-25-2020
Anhui,Mainland China,1/25/20 17:00,39,,,01-25-2020.csv,01-25-2020
Shanghai,Mainland China,1/25/20 17:00,33,,1,01-25-2020.csv,01-25-2020
Henan,Mainland China,1/25/20 17:00,32,,,01-25-2020.csv,01-25-2020
Sichuan,Mainland China,1/25/20 17:00,28,,,01-25-2020.csv,01-25-2020
Shandong,Mainland China,1/25/20 17:00,27,,,01-25-2020.csv,01-25-2020
Guangxi,Mainland China,1/25/20 17:00,23,,,01-25-2020.csv,01-25-2020
Hainan,Mainland China,1/25/20 17:00,19,,,01-25-2020.csv,01-25-2020
Jiangxi,Mainland China,1/25/20 17:00,18,,,01-25-2020.csv,01-25-2020
Fujian,Mainland China,1/25/20 17:00,18,,,01-25-2020.csv,01-25-2020
Jiangsu,Mainland China,1/25/20 17:00,18,,1,01-25-2020.csv,01-25-2020
Liaoning,Mainland China,1/25/20 17:00,17,,,01-25-2020.csv,01-25-2020
Shaanxi,Mainland China,1/25/20 17:00,15,,,01-25-2020.csv,01-25-2020
Yunnan,Mainland China,1/25/20 17:00,11,,,01-25-2020.csv,01-25-2020
Tianjin,Mainland China,1/25/20 17:00,10,,,01-25-2020.csv,01-25-2020
Heilongjiang,Mainland China,1/25/20 17:00,9,1,,01-25-2020.csv,01-25-2020
Hebei,Mainland China,1/25/20 17:00,8,1,,01-25-2020.csv,01-25-2020
Inner Mongolia,Mainland China,1/25/20 17:00,7,,,01-25-2020.csv,01-25-2020
Shanxi,Mainland China,1/25/20 17:00,6,,,01-25-2020.csv,01-25-2020
Hong Kong,Hong Kong,1/25/20 17:00,5,,,01-25-2020.csv,01-25-2020
Guizhou,Mainland China,1/25/20 17:00,4,,,01-25-2020.csv,01-25-2020
Jilin,Mainland China,1/25/20 17:00,4,,,01-25-2020.csv,01-25-2020
Gansu,Mainland China,1/25/20 17:00,4,,,01-25-2020.csv,01-25-2020
Ningxia,Mainland China,1/25/20 17:00,3,,,01-25-2020.csv,01-25-2020
Taiwan,Taiwan,1/25/20 17:00,3,,,01-25-2020.csv,01-25-2020
Xinjiang,Mainland China,1/25/20 17:00,3,,,01-25-2020.csv,01-25-2020
Macau,Macau,1/25/20 17:00,2,,,01-25-2020.csv,01-25-2020
Qinghai,Mainland China,1/25/20 17:00,1,,,01-25-2020.csv,01-25-2020
Washington,US,1/25/20 17:00,1,,,01-25-2020.csv,01-25-2020
Illinois,US,1/25/20 17:00,1,,,01-25-2020.csv,01-25-2020
,Japan,1/25/20 17:00,2,,,01-25-2020.csv,01-25-2020
,Thailand,1/25/20 17:00,7,,,01-25-2020.csv,01-25-2020
,South Korea,1/25/20 17:00,2,,,01-25-2020.csv,01-25-2020
,Singapore,1/25/20 17:00,3,,,01-25-2020.csv,01-25-2020
,Vietnam,1/25/20 17:00,2,,,01-25-2020.csv,01-25-2020
,France,1/25/20 17:00,3,,,01-25-2020.csv,01-25-2020
,Australia,1/25/20 17:00,4,,,01-25-2020.csv,01-25-2020
,Nepal,1/25/20 17:00,1,,,01-25-2020.csv,01-25-2020
,Malaysia,1/25/20 17:00,3,,,01-25-2020.csv,01-25-2020
