Location Name Key,Date Reported,Attribute,Cumulative Value,Change Since Prior Day,Latitude,Longitude,Country or Region,Province or State,CSV File Name,USA State County,FIPS USA State County code,Last Updated UTC,File Number,Row Number
"Riverside, FL, USA",03-22-2020,Recovered,0,,0,0,USA,FL,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,243
"Riverside, LA, USA",03-22-2020,Active,50,,0,0,USA,LA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,249
"Riverside, LA, USA",03-22-2020,Confirmed,50,,0,0,USA,LA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,249
"Riverside, LA, USA",03-22-2020,Deaths,0,,0,0,USA,LA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,249
"Riverside, LA, USA",03-22-2020,Recovered,0,,0,0,USA,LA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,249
"Riverside, MA, USA",03-22-2020,Active,21,,0,0,USA,MA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,292
"Riverside, MA, USA",03-22-2020,Confirmed,24,,0,0,USA,MA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,292
"Riverside, MA, USA",03-22-2020,Deaths,3,,0,0,USA,MA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,292
"Riverside, MA, USA",03-22-2020,Recovered,0,,0,0,USA,MA,03-22-2020.csv,Riverside,,2020-03-22T23:45:00Z,60,292
"Grand Princess Oakland, CA, Canada",03-22-2020,Active,13,,0,0,Canada,CA,03-22-2020.csv,Grand Princess Oakland,,2020-03-22T23:48:00Z,60,3184
"Grand Princess Oakland, CA, Canada",03-22-2020,Confirmed,13,,0,0,Canada,CA,03-22-2020.csv,Grand Princess Oakland,,2020-03-22T23:48:00Z,60,3184
"Grand Princess Oakland, CA, Canada",03-22-2020,Deaths,0,,0,0,Canada,CA,03-22-2020.csv,Grand Princess Oakland,,2020-03-22T23:48:00Z,60,3184
"Grand Princess Oakland, CA, Canada",03-22-2020,Recovered,0,,0,0,Canada,CA,03-22-2020.csv,Grand Princess Oakland,,2020-03-22T23:48:00Z,60,3184
