Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered,CSV File Name,Date Reported
,Cambodia,2020-02-12T07:43:02,1,0,1,02-27-2020.csv,02-27-2020
"London, ON",Canada,2020-02-12T18:53:03,1,0,1,02-27-2020.csv,02-27-2020
,Denmark,2020-02-27T16:23:03,1,0,0,02-27-2020.csv,02-27-2020
,Egypt,2020-02-21T18:53:02,1,0,0,02-27-2020.csv,02-27-2020
,Estonia,2020-02-27T16:23:03,1,0,0,02-27-2020.csv,02-27-2020
,Georgia,2020-02-27T16:23:03,1,0,0,02-27-2020.csv,02-27-2020
Tibet,Mainland China,2020-02-12T06:43:02,1,0,1,02-27-2020.csv,02-27-2020
,Nepal,2020-02-12T14:43:03,1,0,1,02-27-2020.csv,02-27-2020
,Netherlands,2020-02-27T21:13:10,1,0,0,02-27-2020.csv,02-27-2020
,North Macedonia,2020-02-27T16:23:03,1,0,0,02-27-2020.csv,02-27-2020
,Norway,2020-02-27T16:23:03,1,0,0,02-27-2020.csv,02-27-2020
,Romania,2020-02-27T16:23:03,1,0,0,02-27-2020.csv,02-27-2020
,San Marino,2020-02-27T21:13:10,1,0,0,02-27-2020.csv,02-27-2020
,Sri Lanka,2020-02-08T03:43:03,1,0,1,02-27-2020.csv,02-27-2020
"Boston, MA",US,2020-02-01T19:43:03,1,0,0,02-27-2020.csv,02-27-2020
"Humboldt County, CA",US,2020-02-21T05:13:09,1,0,0,02-27-2020.csv,02-27-2020
"Los Angeles, CA",US,2020-02-01T19:53:03,1,0,0,02-27-2020.csv,02-27-2020
"Madison, WI",US,2020-02-05T21:53:02,1,0,0,02-27-2020.csv,02-27-2020
"Orange, CA",US,2020-02-01T19:53:03,1,0,0,02-27-2020.csv,02-27-2020
"San Antonio, TX",US,2020-02-13T18:53:02,1,0,0,02-27-2020.csv,02-27-2020
"Seattle, WA",US,2020-02-09T07:03:04,1,0,1,02-27-2020.csv,02-27-2020
"Tempe, AZ",US,2020-02-25T21:23:03,1,0,1,02-27-2020.csv,02-27-2020
"Lackland, TX (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,02-27-2020.csv,02-27-2020
"Omaha, NE (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,02-27-2020.csv,02-27-2020
"Travis, CA (From Diamond Princess)",US,2020-02-24T23:33:02,0,0,0,02-27-2020.csv,02-27-2020
