Location Name Key,Date Reported,Attribute,Cumulative Value,Change Since Prior Day,Latitude,Longitude,Country or Region,Province or State,CSV File Name,USA State County,FIPS USA State County code,Last Updated UTC,File Number,Row Number
"Recovered, Canada",03-31-2020,Confirmed,0,,0.0,0.0,Canada,Recovered,03-31-2020.csv,,,2020-03-31T23:49:13Z,91,2234
"Recovered, Canada",03-31-2020,Active,-1592,,0.0,0.0,Canada,Recovered,03-31-2020.csv,,,2020-03-31T23:49:13Z,91,2234
"Recovered, USA",03-28-2020,Deaths,0,,0.0,0.0,USA,Recovered,03-28-2020.csv,,,2020-03-28T23:05:37Z,66,3234
"Recovered, USA",03-31-2020,Confirmed,0,,0.0,0.0,USA,Recovered,03-31-2020.csv,,,2020-03-31T23:43:56Z,91,2235
"Recovered, USA",03-31-2020,Active,-7024,,0.0,0.0,USA,Recovered,03-31-2020.csv,,,2020-03-31T23:43:56Z,91,2235
"Recovered, USA",03-27-2020,Active,-869,,0.0,0.0,USA,Recovered,03-27-2020.csv,,,2020-03-27T22:14:55Z,65,3235
"Recovered, USA",03-27-2020,Confirmed,0,,0.0,0.0,USA,Recovered,03-27-2020.csv,,,2020-03-27T22:14:55Z,65,3235
"Recovered, USA",03-29-2020,Recovered,2665,,0.0,0.0,USA,Recovered,03-29-2020.csv,,,2020-03-29T23:08:25Z,67,3238
"Recovered, USA",03-27-2020,Recovered,869,,0.0,0.0,USA,Recovered,03-27-2020.csv,,,2020-03-27T22:14:55Z,65,3235
"Recovered, USA",03-29-2020,Deaths,0,,0.0,0.0,USA,Recovered,03-29-2020.csv,,,2020-03-29T23:08:25Z,67,3238
"Recovered, USA",03-29-2020,Confirmed,0,,0.0,0.0,USA,Recovered,03-29-2020.csv,,,2020-03-29T23:08:25Z,67,3238
"Recovered, USA",03-29-2020,Active,-2665,,0.0,0.0,USA,Recovered,03-29-2020.csv,,,2020-03-29T23:08:25Z,67,3238
"Recovered, USA",03-28-2020,Active,-1072,,0.0,0.0,USA,Recovered,03-28-2020.csv,,,2020-03-28T23:05:37Z,66,3234
"Recovered, USA",03-28-2020,Confirmed,0,,0.0,0.0,USA,Recovered,03-28-2020.csv,,,2020-03-28T23:05:37Z,66,3234
"Recovered, USA",03-27-2020,Deaths,0,,0.0,0.0,USA,Recovered,03-27-2020.csv,,,2020-03-27T22:14:55Z,65,3235
"Recovered, USA",03-28-2020,Recovered,1072,,0.0,0.0,USA,Recovered,03-28-2020.csv,,,2020-03-28T23:05:37Z,66,3234
"Recovered, USA",03-25-2020,Confirmed,0,,0.0,0.0,USA,Recovered,03-25-2020.csv,,,2020-03-25T23:33:19Z,63,3230
"Recovered, USA",03-26-2020,Deaths,0,,0.0,0.0,USA,Recovered,03-26-2020.csv,,,2020-03-26T23:48:35Z,64,3228
"Recovered, USA",03-26-2020,Recovered,681,,0.0,0.0,USA,Recovered,03-26-2020.csv,,,2020-03-26T23:48:35Z,64,3228
"Recovered, USA",03-24-2020,Active,-348,,0.0,0.0,USA,Recovered,03-24-2020.csv,,,2020-03-24T23:37:31Z,62,3231
"Recovered, USA",03-24-2020,Confirmed,0,,0.0,0.0,USA,Recovered,03-24-2020.csv,,,2020-03-24T23:37:31Z,62,3231
"Recovered, USA",03-24-2020,Deaths,0,,0.0,0.0,USA,Recovered,03-24-2020.csv,,,2020-03-24T23:37:31Z,62,3231
"Recovered, USA",03-24-2020,Recovered,348,,0.0,0.0,USA,Recovered,03-24-2020.csv,,,2020-03-24T23:37:31Z,62,3231
"Recovered, USA",03-31-2020,Recovered,7024,,0.0,0.0,USA,Recovered,03-31-2020.csv,,,2020-03-31T23:43:56Z,91,2235
"Recovered, USA",03-31-2020,Deaths,0,,0.0,0.0,USA,Recovered,03-31-2020.csv,,,2020-03-31T23:43:56Z,91,2235
"Recovered, USA",03-25-2020,Deaths,0,,0.0,0.0,USA,Recovered,03-25-2020.csv,,,2020-03-25T23:33:19Z,63,3230
"Recovered, USA",03-25-2020,Recovered,361,,0.0,0.0,USA,Recovered,03-25-2020.csv,,,2020-03-25T23:33:19Z,63,3230
"Recovered, USA",03-26-2020,Active,-681,,0.0,0.0,USA,Recovered,03-26-2020.csv,,,2020-03-26T23:48:35Z,64,3228
"Recovered, USA",03-26-2020,Confirmed,0,,0.0,0.0,USA,Recovered,03-26-2020.csv,,,2020-03-26T23:48:35Z,64,3228
"Recovered, USA",03-25-2020,Active,-361,,0.0,0.0,USA,Recovered,03-25-2020.csv,,,2020-03-25T23:33:19Z,63,3230
"US, USA",03-18-2020,Active,-105,,37.0902,-95.7129,USA,US,03-18-2020.csv,,,2020-03-18T19:33:03Z,56,269
"US, USA",03-18-2020,Confirmed,1,,37.0902,-95.7129,USA,US,03-18-2020.csv,,,2020-03-18T19:33:03Z,56,269
"US, USA",03-18-2020,Deaths,0,,37.0902,-95.7129,USA,US,03-18-2020.csv,,,2020-03-18T19:33:03Z,56,269
"US, USA",03-18-2020,Recovered,106,,37.0902,-95.7129,USA,US,03-18-2020.csv,,,2020-03-18T19:33:03Z,56,269
"US, USA",03-19-2020,Active,-107,,37.0902,-95.7129,USA,US,03-19-2020.csv,,,2020-03-19T19:13:18Z,57,277
"US, USA",03-19-2020,Confirmed,1,,37.0902,-95.7129,USA,US,03-19-2020.csv,,,2020-03-19T19:13:18Z,57,277
"US, USA",03-19-2020,Deaths,0,,37.0902,-95.7129,USA,US,03-19-2020.csv,,,2020-03-19T19:13:18Z,57,277
"US, USA",03-20-2020,Confirmed,1,,37.0902,-95.7129,USA,US,03-20-2020.csv,,,2020-03-20T22:43:03Z,58,282
"US, USA",03-20-2020,Active,-146,,37.0902,-95.7129,USA,US,03-20-2020.csv,,,2020-03-20T22:43:03Z,58,282
"US, USA",03-20-2020,Deaths,0,,37.0902,-95.7129,USA,US,03-20-2020.csv,,,2020-03-20T22:43:03Z,58,282
"US, USA",03-20-2020,Recovered,147,,37.0902,-95.7129,USA,US,03-20-2020.csv,,,2020-03-20T22:43:03Z,58,282
"US, USA",03-21-2020,Confirmed,1,,37.0902,-95.7129,USA,US,03-21-2020.csv,,,2020-03-21T19:43:03Z,59,287
"US, USA",03-21-2020,Deaths,0,,37.0902,-95.7129,USA,US,03-21-2020.csv,,,2020-03-21T19:43:03Z,59,287
"US, USA",03-21-2020,Recovered,171,,37.0902,-95.7129,USA,US,03-21-2020.csv,,,2020-03-21T19:43:03Z,59,287
"US, USA",03-19-2020,Recovered,108,,37.0902,-95.7129,USA,US,03-19-2020.csv,,,2020-03-19T19:13:18Z,57,277
"US, USA",03-21-2020,Active,-170,,37.0902,-95.7129,USA,US,03-21-2020.csv,,,2020-03-21T19:43:03Z,59,287
