Location Name Key,Date Reported,Attribute,Cumulative Value,Change Since Prior Day,Latitude,Longitude,Country or Region,Province or State,CSV File Name,USA State County,FIPS USA State County code,Last Updated UTC,File Number,Row Number
"Tibet, China",01-22-2020,Deaths,0,,,,China,Tibet,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,30
"Tibet, China",01-22-2020,Active,0,,,,China,Tibet,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,30
"Tibet, China",01-22-2020,Confirmed,0,,,,China,Tibet,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,30
"WA, USA",01-22-2020,Active,1,,,,USA,WA,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,31
"WA, USA",01-22-2020,Confirmed,1,,,,USA,WA,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,31
"WA, USA",01-22-2020,Deaths,0,,,,USA,WA,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,31
"WA, USA",01-22-2020,Recovered,0,,,,USA,WA,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,31
"Xinjiang, China",01-22-2020,Active,0,,,,China,Xinjiang,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,32
"Xinjiang, China",01-22-2020,Confirmed,0,,,,China,Xinjiang,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,32
"Xinjiang, China",01-22-2020,Deaths,0,,,,China,Xinjiang,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,32
"Xinjiang, China",01-22-2020,Recovered,0,,,,China,Xinjiang,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,32
"Yunnan, China",01-22-2020,Recovered,0,,,,China,Yunnan,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,33
"Yunnan, China",01-22-2020,Deaths,0,,,,China,Yunnan,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,33
"Yunnan, China",01-22-2020,Confirmed,1,,,,China,Yunnan,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,33
"Yunnan, China",01-22-2020,Active,1,,,,China,Yunnan,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,33
"Zhejiang, China",01-22-2020,Active,10,,,,China,Zhejiang,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,34
"Zhejiang, China",01-22-2020,Confirmed,10,,,,China,Zhejiang,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,34
"Zhejiang, China",01-22-2020,Deaths,0,,,,China,Zhejiang,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,34
"Zhejiang, China",01-22-2020,Recovered,0,,,,China,Zhejiang,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,34
Japan,01-22-2020,Active,2,,,,Japan,,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,35
Japan,01-22-2020,Confirmed,2,,,,Japan,,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,35
Japan,01-22-2020,Deaths,0,,,,Japan,,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,35
Japan,01-22-2020,Recovered,0,,,,Japan,,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,35
Thailand,01-22-2020,Recovered,0,,,,Thailand,,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,36
Thailand,01-22-2020,Deaths,0,,,,Thailand,,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,36
Thailand,01-22-2020,Active,2,,,,Thailand,,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,36
Thailand,01-22-2020,Confirmed,2,,,,Thailand,,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,36
South Korea,01-22-2020,Active,1,,,,South Korea,,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,37
South Korea,01-22-2020,Confirmed,1,,,,South Korea,,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,37
South Korea,01-22-2020,Deaths,0,,,,South Korea,,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,37
South Korea,01-22-2020,Recovered,0,,,,South Korea,,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,37
"Gansu, China",01-22-2020,Active,0,,,,China,Gansu,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,4
"Gansu, China",01-22-2020,Confirmed,0,,,,China,Gansu,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,4
"Gansu, China",01-22-2020,Deaths,0,,,,China,Gansu,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,4
"Gansu, China",01-22-2020,Recovered,0,,,,China,Gansu,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,4
"Guangdong, China",01-22-2020,Confirmed,26,,,,China,Guangdong,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,5
"Guangdong, China",01-22-2020,Recovered,0,,,,China,Guangdong,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,5
"Guangdong, China",01-22-2020,Active,26,,,,China,Guangdong,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,5
"Guangdong, China",01-22-2020,Deaths,0,,,,China,Guangdong,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,5
"Guangxi, China",01-22-2020,Active,2,,,,China,Guangxi,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,6
"Guangxi, China",01-22-2020,Confirmed,2,,,,China,Guangxi,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,6
"Guangxi, China",01-22-2020,Deaths,0,,,,China,Guangxi,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,6
"Guangxi, China",01-22-2020,Recovered,0,,,,China,Guangxi,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,6
"Guizhou, China",01-22-2020,Deaths,0,,,,China,Guizhou,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,7
"Guizhou, China",01-22-2020,Active,1,,,,China,Guizhou,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,7
"Guizhou, China",01-22-2020,Confirmed,1,,,,China,Guizhou,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,7
"Guizhou, China",01-22-2020,Recovered,0,,,,China,Guizhou,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,7
"Hainan, China",01-22-2020,Recovered,0,,,,China,Hainan,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,8
"Hainan, China",01-22-2020,Deaths,0,,,,China,Hainan,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,8
"Hainan, China",01-22-2020,Confirmed,4,,,,China,Hainan,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,8
"Hainan, China",01-22-2020,Active,4,,,,China,Hainan,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,8
"Hebei, China",01-22-2020,Active,1,,,,China,Hebei,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,9
"Hebei, China",01-22-2020,Confirmed,1,,,,China,Hebei,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,9
"Hebei, China",01-22-2020,Deaths,0,,,,China,Hebei,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,9
"Hebei, China",01-22-2020,Recovered,0,,,,China,Hebei,01-22-2020.csv,,,2020-01-22T17:00:00Z,0,9
"Anhui, China",01-23-2020,Active,9,,,,China,Anhui,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,0
"Anhui, China",01-23-2020,Confirmed,9,,,,China,Anhui,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,0
"Anhui, China",01-23-2020,Deaths,0,,,,China,Anhui,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,0
"Anhui, China",01-23-2020,Recovered,0,,,,China,Anhui,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,0
"Beijing, China",01-23-2020,Recovered,0,,,,China,Beijing,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,1
"Beijing, China",01-23-2020,Deaths,0,,,,China,Beijing,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,1
"Beijing, China",01-23-2020,Active,22,,,,China,Beijing,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,1
"Beijing, China",01-23-2020,Confirmed,22,,,,China,Beijing,01-23-2020.csv,,,2020-01-23T17:00:00Z,1,1
